lambda_in (m),0,0,15,15,30,30,45,45,60,60,75,75,90,90
0.00000065,1.0631E-22,1.0754E-22,9.9569E-23,1.0072E-22,8.0951E-23,8.1871E-23,5.5045E-23,5.5652E-23,2.8543E-23,2.8836E-23,8.7806E-24,8.8413E-24,1.4678E-24,1.4433E-24
0.000000655,1.2639E-22,1.277E-22,1.1834E-22,1.1957E-22,9.6126E-23,9.7113E-23,6.5216E-23,6.5875E-23,3.3609E-23,3.3936E-23,1.0046E-23,1.0129E-23,1.3281E-24,1.3216E-24
0.00000066,1.5538E-22,1.5679E-22,1.4547E-22,1.4679E-22,1.1807E-22,1.1914E-22,7.9933E-23,8.065E-23,4.0996E-23,4.1361E-23,1.1961E-23,1.2065E-23,1.2206E-24,1.2298E-24
0.000000665,1.9661E-22,1.9815E-22,1.8402E-22,1.8546E-22,1.4929E-22,1.5046E-22,1.0095E-22,1.0174E-22,5.1553E-23,5.196E-23,1.4746E-23,1.4872E-23,1.1321E-24,1.1543E-24
0.00000067,2.5535E-22,2.5705E-22,2.39E-22,2.406E-22,1.9381E-22,1.951E-22,1.3089E-22,1.3177E-22,6.6656E-23,6.7113E-23,1.8768E-23,1.8915E-23,1.053E-24,1.0859E-24
0.000000675,3.4114E-22,3.4307E-22,3.1921E-22,3.2101E-22,2.5881E-22,2.6027E-22,1.7465E-22,1.7564E-22,8.8747E-23,8.9264E-23,2.4674E-23,2.4844E-23,9.8233E-25,1.0239E-24
0.00000068,4.6773E-22,4.6993E-22,4.377E-22,4.3976E-22,3.5478E-22,3.5645E-22,2.3927E-22,2.4041E-22,1.2137E-22,1.2196E-22,3.3437E-23,3.3632E-23,9.1915E-25,9.675E-25
0.000000685,6.479E-22,6.5042E-22,6.0627E-22,6.0863E-22,4.9126E-22,4.9317E-22,3.3129E-22,3.3258E-22,1.6782E-22,1.6849E-22,4.5942E-23,4.6163E-23,8.6277E-25,9.164E-25
0.00000069,8.6662E-22,8.6938E-22,8.1099E-22,8.1356E-22,6.5709E-22,6.5919E-22,4.4304E-22,4.4446E-22,2.2425E-22,2.2498E-22,6.1151E-23,6.1392E-23,8.1245E-25,8.7008E-25
0.000000695,1.0252E-21,1.0278E-21,9.5936E-22,9.6182E-22,7.7734E-22,7.7935E-22,5.2404E-22,5.254E-22,2.652E-22,2.6591E-22,7.2172E-23,7.2409E-23,7.6757E-25,8.2813E-25
0.0000007,9.8682E-22,9.8884E-22,9.2339E-22,9.2528E-22,7.4822E-22,7.4976E-22,5.0446E-22,5.0552E-22,2.5532E-22,2.5589E-22,6.9484E-23,6.9681E-23,7.276E-25,7.902E-25
0.000000705,7.8618E-22,7.8745E-22,7.358E-22,7.3699E-22,5.9635E-22,5.9732E-22,4.0209E-22,4.0277E-22,2.0359E-22,2.0396E-22,5.5485E-23,5.5633E-23,6.9209E-25,7.56E-25
0.00000071,5.711E-22,5.7183E-22,5.3448E-22,5.3516E-22,4.3324E-22,4.338E-22,2.9218E-22,2.9259E-22,1.4801E-22,1.4824E-22,4.0459E-23,4.0569E-23,6.6072E-25,7.2536E-25
0.000000715,4.0885E-22,4.0925E-22,3.8263E-22,3.8301E-22,3.1023E-22,3.1055E-22,2.0928E-22,2.0952E-22,1.0613E-22,1.0628E-22,2.9127E-23,2.9216E-23,6.3305E-25,6.9794E-25
0.00000072,2.9851E-22,2.9874E-22,2.7935E-22,2.7958E-22,2.2651E-22,2.267E-22,1.5297E-22,1.5312E-22,7.7609E-23,7.7719E-23,2.1409E-23,2.1486E-23,6.0837E-25,6.7313E-25
0.000000725,2.2433E-22,2.2447E-22,2.1004E-22,2.1017E-22,1.7033E-22,1.7045E-22,1.1502E-22,1.1512E-22,5.8445E-23,5.853E-23,1.6217E-23,1.6288E-23,5.8622E-25,6.5054E-25
0.00000073,1.7354E-22,1.7363E-22,1.6247E-22,1.6256E-22,1.3179E-22,1.3187E-22,8.9021E-23,8.91E-23,4.5301E-23,4.5373E-23,1.2654E-23,1.272E-23,5.661E-25,6.2975E-25
